factor,case_id,suite,task_id,init_state_id,rollout_seed,source_file__frozen_factor_ridge,source_file__max_value,source_run__frozen_factor_ridge,source_run__max_value,task_description__frozen_factor_ridge,task_description__max_value,pair_id__frozen_factor_ridge,pair_id__max_value,rollout_id__frozen_factor_ridge,rollout_id__max_value,success__frozen_factor_ridge,success__max_value,final_t__frozen_factor_ridge,final_t__max_value,num_queries__frozen_factor_ridge,num_queries__max_value,selected_not_max_value_rate__frozen_factor_ridge,selected_not_max_value_rate__max_value,mean_value_sacrifice__frozen_factor_ridge,mean_value_sacrifice__max_value,model_payload_sha256__frozen_factor_ridge,model_payload_sha256__max_value,candidate_count_min__frozen_factor_ridge,candidate_count_min__max_value,candidate_count_max__frozen_factor_ridge,candidate_count_max__max_value,failure_type__frozen_factor_ridge,failure_type__max_value,target_drop__frozen_factor_ridge,target_drop__max_value,official_safety_violation__frozen_factor_ridge,official_safety_violation__max_value,pair_complete,success_delta,discordance,independent_group
Environment,frozen_closed_loop__Environment,libero_object_env,9,6,5310291,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__max_value__l0,pick up the orange juice and place it in the basket,pick up the orange juice and place it in the basket,11,11,3,3,True,True,117,117,8,8,0.875,0.0,0.002029974013566971,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,success,success,False,False,False,False,True,0.0,same_outcome,Environment|frozen_closed_loop__Environment|libero_object_env|9|6
Environment,frozen_closed_loop__Environment,libero_object_env,9,6,5310388,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__max_value__l0,pick up the orange juice and place it in the basket,pick up the orange juice and place it in the basket,11,11,4,4,True,True,115,115,8,8,0.75,0.0,0.0010055825114250183,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,success,success,False,False,False,False,True,0.0,same_outcome,Environment|frozen_closed_loop__Environment|libero_object_env|9|6
Environment,frozen_closed_loop__Environment,libero_object_env,9,6,5310485,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__max_value__l0,pick up the orange juice and place it in the basket,pick up the orange juice and place it in the basket,11,11,5,5,True,True,117,115,8,8,0.5,0.0,0.000686105340719223,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,success,success,False,False,False,False,True,0.0,same_outcome,Environment|frozen_closed_loop__Environment|libero_object_env|9|6
Environment,frozen_closed_loop__Environment,libero_object_env,9,6,5310582,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__max_value__l0,pick up the orange juice and place it in the basket,pick up the orange juice and place it in the basket,11,11,6,6,True,True,115,117,8,8,0.625,0.0,0.0018572881817817688,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,success,success,False,False,False,False,True,0.0,same_outcome,Environment|frozen_closed_loop__Environment|libero_object_env|9|6
Environment,frozen_closed_loop__Environment,libero_object_env,9,6,5310679,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__max_value__l0,pick up the orange juice and place it in the basket,pick up the orange juice and place it in the basket,11,11,7,7,True,True,116,116,8,8,0.75,0.0,0.002572145313024521,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,success,success,False,False,False,False,True,0.0,same_outcome,Environment|frozen_closed_loop__Environment|libero_object_env|9|6
Environment,frozen_closed_loop__Environment,libero_object_env,9,7,5320000,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__max_value__l0,pick up the orange juice and place it in the basket,pick up the orange juice and place it in the basket,12,12,0,0,True,True,112,111,7,7,1.0,0.0,0.0016665969576154435,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,success,success,False,False,False,False,True,0.0,same_outcome,Environment|frozen_closed_loop__Environment|libero_object_env|9|7
Environment,frozen_closed_loop__Environment,libero_object_env,9,7,5320097,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__max_value__l0,pick up the orange juice and place it in the basket,pick up the orange juice and place it in the basket,12,12,1,1,False,True,280,112,18,7,0.7222222222222222,0.0,0.0012021710475285847,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,target_drop_candidate,success,True,False,False,False,True,-1.0,frozen_loss,Environment|frozen_closed_loop__Environment|libero_object_env|9|7
Environment,frozen_closed_loop__Environment,libero_object_env,9,7,5320194,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__max_value__l0,pick up the orange juice and place it in the basket,pick up the orange juice and place it in the basket,12,12,2,2,True,True,112,112,7,7,0.8571428571428571,0.0,0.0023299838815416607,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,success,success,False,False,False,False,True,0.0,same_outcome,Environment|frozen_closed_loop__Environment|libero_object_env|9|7
Environment,frozen_closed_loop__Environment,libero_object_env,9,7,5320291,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__max_value__l0,pick up the orange juice and place it in the basket,pick up the orange juice and place it in the basket,12,12,3,3,True,True,112,112,7,7,1.0,0.0,0.002453016383307321,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,success,success,False,False,False,False,True,0.0,same_outcome,Environment|frozen_closed_loop__Environment|libero_object_env|9|7
Environment,frozen_closed_loop__Environment,libero_object_env,9,7,5320388,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__max_value__l0,pick up the orange juice and place it in the basket,pick up the orange juice and place it in the basket,12,12,4,4,True,True,112,111,7,7,0.7142857142857143,0.0,0.0021501311234065463,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,success,success,False,False,False,False,True,0.0,same_outcome,Environment|frozen_closed_loop__Environment|libero_object_env|9|7
Environment,frozen_closed_loop__Environment,libero_object_env,9,7,5320485,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__max_value__l0,pick up the orange juice and place it in the basket,pick up the orange juice and place it in the basket,12,12,5,5,True,True,112,112,7,7,0.7142857142857143,0.0,0.0010638066700526647,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,success,success,False,False,False,False,True,0.0,same_outcome,Environment|frozen_closed_loop__Environment|libero_object_env|9|7
Environment,frozen_closed_loop__Environment,libero_object_env,9,7,5320582,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__max_value__l0,pick up the orange juice and place it in the basket,pick up the orange juice and place it in the basket,12,12,6,6,True,True,111,112,7,7,0.2857142857142857,0.0,0.0006879993847438268,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,success,success,False,False,False,False,True,0.0,same_outcome,Environment|frozen_closed_loop__Environment|libero_object_env|9|7
Environment,frozen_closed_loop__Environment,libero_object_env,9,7,5320679,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__max_value__l0,pick up the orange juice and place it in the basket,pick up the orange juice and place it in the basket,12,12,7,7,True,True,112,112,7,7,0.42857142857142855,0.0,0.002189712865012033,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,success,success,False,False,False,False,True,0.0,same_outcome,Environment|frozen_closed_loop__Environment|libero_object_env|9|7
Environment,frozen_closed_loop__Environment,libero_object_env,9,8,5330000,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__max_value__l0,pick up the orange juice and place it in the basket,pick up the orange juice and place it in the basket,13,13,0,0,True,True,110,110,7,7,0.5714285714285714,0.0,0.000632098742893764,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,success,success,False,False,False,False,True,0.0,same_outcome,Environment|frozen_closed_loop__Environment|libero_object_env|9|8
Environment,frozen_closed_loop__Environment,libero_object_env,9,8,5330097,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__max_value__l0,pick up the orange juice and place it in the basket,pick up the orange juice and place it in the basket,13,13,1,1,True,True,110,110,7,7,0.7142857142857143,0.0,0.0007779044764382499,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,success,success,False,False,False,False,True,0.0,same_outcome,Environment|frozen_closed_loop__Environment|libero_object_env|9|8
Environment,frozen_closed_loop__Environment,libero_object_env,9,8,5330194,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__environment_full__libero_object_env__task7-9__init5-9__max_value__l0,pick up the orange juice and place it in the basket,pick up the orange juice and place it in the basket,13,13,2,2,True,True,110,110,7,7,0.5714285714285714,0.0,0.0004922705037253243,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,success,success,False,False,False,False,True,0.0,same_outcome,Environment|frozen_closed_loop__Environment|libero_object_env|9|8
